station_id,station_name,lat,lon,has_predictions,tidal_range,max_level,min_level,range_size
9452123,"TAKU HARBOR,                                                      ",58.068,-134.012,0,,,,
9452131,"TAKU INLET (MIDDLE), TAKU RIVER ENTRANCE,                         ",58.367,-134.052,0,,,,
9451953,"Target Island, Mitchell Bay,                                      ",57.533,-134.417,1,16.167,64.503,48.336,L
9452749,"Tarr Inlet, Glacier Bay,                                          ",58.965,-136.878,1,25.625,15.084,-10.541,XL
9469239,"TELLER, PORT CLARENCE,                                            ",65.267,-166.353,1,1.45,11.346,9.896,S
9451785,"THE BROTHERS, STEPHENS PASSAGE,                                   ",57.295,-133.797,1,22.892,15.787,-7.105,XL
9451349,"The Summit,                                                       ",56.682,-133.737,1,23.324,15.781,-7.543,XL
9450970,"Thoms Point, AK                                                   ",56.118,-132.078,1,24.284,9.836,-14.448,XL
9450938,"Thorne Island,                                                    ",56.058,-132.968,0,,,,
9462782,"Tigalda Bay, Tigalda Island,                                      ",54.120,-164.977,1,5.794,23.785,17.991,S
9469439,"Tin City, Bering Sea,                                             ",65.558,-167.975,1,1.488,4.792,3.304,S
9457152,"TONKI BAY, AFOGNAK ISLAND,                                        ",58.317,-152.067,0,,,,
9452069,"TRACY ARM, HOLKHAM BAY,                                           ",57.807,-133.630,0,,,,
9462721,"Trident Bay, Akun Island, AK                                      ",54.140,-165.527,1,7.06,31.961,24.901,S
9450463,"Trocadero Bay, AK                                                 ",55.352,-132.938,1,15.195,13.038,-2.157,L
9451434,"Turn Point,                                                       ",56.800,-132.980,1,23.667,15.935,-7.732,XL
9465116,"TWIN ISLAND, BRISTOL BAY,                                         ",58.598,-160.307,0,,,,
9468333,"Unalakleet, AK                                                    ",63.871,-160.784,1,5.684,6.613,0.929,S
9462621,"UNALASKA (BACKUP),                                                ",53.880,-166.542,0,,,,
9462620,"Unalaska, AK                                                      ",53.879,-166.540,1,6.159,7.28,1.121,S
9458762,"UNAVIKSHAK ISLAND,                                                ",56.492,-157.740,0,,,,
9455204,"UPPER NORTHWESTERN FIORD,                                         ",59.790,-150.032,1,17.376,19.057,1.681,L
9458553,"UQAIUSHAK ISLAND,                                                 ",56.797,-156.848,0,,,,
9457728,"Uyak,                                                             ",57.635,-154.007,0,,,,
9457376,"Uzkosti Point,                                                    ",57.928,-152.812,1,17.304,19.083,1.779,L
9454328,"VALDEZ NARROWS, T-19,                                             ",61.082,-146.668,0,,,,
9454240,"Valdez, AK                                                        ",61.124,-146.363,1,19.024,22.233,3.209,L
9464212,"Village Cove, St Paul Island,                                     ",57.125,-170.285,1,5.232,5.421,0.189,S
9451037,"Village Rock, AK                                                  ",56.220,-132.297,1,24.995,13.311,-11.684,XL
9450761,"Vixen Harbor, Earnest Sound,                                      ",55.800,-132.166,0,,,,
9452632,"Wachusett Inlet, Glacier Bay,                                     ",58.947,-136.333,0,,,,
9494168,"Wainwright Inlet, AK                                              ",70.598,-160.108,0,,,,
9497651,"WEST DOCK, PRUDHOE BAY, AK                                        ",70.388,-148.502,0,,,,
9455768,"WEST FORELAND,                                                    ",60.713,-151.727,0,,,,
9457535,"West Raspberry Island,                                            ",58.107,-153.340,1,22.354,18.477,-3.877,XL
9465358,"WEST SIDE, TOGIAK BAY (BACKUP),                                   ",58.987,-160.625,0,,,,
9451741,"WHITESTONE NARROWS, Neva Strait, AK                               ",57.250,-135.567,1,15.614,35.723,20.109,L
9454948,"WHITTIER (BACKUP),                                                ",60.778,-148.665,0,,,,
9454949,"Whittier,                                                         ",60.778,-148.665,1,19.182,15.519,-3.663,L
9452391,"WILLIAM HENRY BAY,                                                ",58.713,-135.232,0,,,,
9452046,"WINDHAM BAY EAST, STEPHENS PASSAGE, AK                            ",57.588,-133.407,0,,,,
9454562,"Wooded Island,                                                    ",59.875,-147.403,1,15.959,20.98,5.021,L
9451204,"Wrangell,                                                         ",56.470,-132.387,1,24.621,11.579,-13.042,XL
9453220,"Yakutat, Yakutat Bay, AK                                          ",59.548,-139.733,1,15.74,14.088,-1.652,L
9452249,"YOUNG BAY,                                                        ",58.183,-134.587,0,,,,
9459465,"ZACHARY BAY, UNGA IS (N. SIDE),                                   ",55.335,-160.617,1,12.209,40.258,28.049,M
9454411,"Zaikof Point,                                                     ",60.308,-146.943,0,,,,
9463885,"ZAPADNI BAY, ST. GEORGE ISLAND,                                   ",56.570,-169.700,0,,,,
1495000,"Esperanza, Antarctica,                                            ",-63.395,-56.995,0,,,,
2695535,"Bermuda Biological Station,                                       ",32.370,-64.695,1,4.494,7.366,2.872,S
2695540,"Bermuda, St. Georges Island, Bermuda                              ",32.373,-64.703,1,4.599,7.174,2.575,S
9414632,"ALAMEDA CREEK, SAN FRANCISCO BAY, CA                              ",37.595,-122.145,0,,,,
9414767,"ALAMEDA NAS, NAVY FUEL PIER, CA                                   ",37.793,-122.315,0,,,,
9414750,"Alameda, CA                                                       ",37.772,-122.300,1,9.423,11.148,1.725,M
9414818,"ANGEL ISLAND, EAST GARRISON, S.F. BAY, CA                         ",37.863,-122.420,0,,,,
9415064,"ANTIOCH, SAN JOAQUIN RIVER, CA                                    ",38.020,-121.815,1,5.666,8.076,2.41,S
9416841,"Arena Cove, CA                                                    ",38.915,-123.711,1,9.232,36.398,27.166,M
9410079,"AVALON, SANTA CATALINA ISLAND, CA                                 ",33.345,-118.325,1,8.7,19.112,10.412,M
9415027,"BACON ISLAND,MIDDLE RIVER, CA                                     ",38.003,-121.523,0,,,,
9410155,"Ballast Point, CA                                                 ",32.687,-117.233,0,,,,
9410962,"BECHERS BAY, SANTA ROSA ISLAND, CA                                ",34.008,-120.047,0,,,,
9415111,"BENICIA, CARQUINEZ STRAIT, CA                                     ",38.043,-122.130,0,,,,
9415522,"BENSON FERRY BRIDGE,MOKELUMNE R., CA                              ",38.257,-121.438,0,,,,
9414816,"BERKELEY,S.F.BAY, CA                                              ",37.865,-122.307,1,9.371,12.403,3.032,M
9415117,"BISHOP CUT, DISSAPOINTMENT SLOUGH, CA                             ",38.045,-121.420,0,,,,
9415021,"BLACKSLOUGH LANDING, SAN JOAQUIN RIVER, CA                        ",37.995,-121.419,0,,,,
9415396,"BLAKE LANDING,TOMALES BAY, CA                                     ",38.190,-122.917,0,,,,
9414958,"Bolinas, Bolinas Lagoon, CA                                       ",37.908,-122.679,1,6.461,7.658,1.197,S
9414835,"BORDEN HIGHWAY BRIDGE, MIDDLE RIVER, CA                           ",37.892,-121.488,0,,,,
9414867,"BORDEN HIGHWAY BRIDGE, SAN JOAQUIN RIVER, CA                      ",37.937,-121.333,0,,,,
9414836,"BORDEN HWY BRIDGE,OLD RIVER, CA                                   ",37.883,-121.577,0,,,,
9414811,"Bradmoor Island, CA                                               ",38.183,-121.923,1,8.268,10.797,2.529,M
9415446,"BRAZOS DRAWBRIDGE,NAPA RIVER, CA                                  ",38.210,-122.307,0,,,,
9418778,"BUCKSPORT, HUMBOLDT BAY, CA                                       ",40.778,-124.197,0,,,,
9410650,"CABRILLO BEACH, CA                                                ",33.707,-118.273,0,,,,
9415846,"CLARKSBURG,SACRAMENTO RIVER, CA                                   ",38.417,-121.523,0,,,,
9414794,"CLIFTON COURT FERRY,OLD RIVER, CA                                 ",37.835,-121.552,0,,,,
9418637,"Cockrobin Island Bridge,                                          ",40.637,-124.282,1,9.403,28.137,18.734,M
9415176,"COLLINSVILLE,SACRAMENTO RIVER, CA                                 ",38.073,-121.848,0,,,,
9414874,"CORTE MADERA CREEK, CA                                            ",37.943,-122.513,0,,,,
9414561,"COYOTE CREEK, TRIBUTARY #1, S. F. BAY, CA                         ",37.447,-121.963,0,,,,
9414589,"COYOTE CREEK, TRIBUTARY 2, S. F. BAY, CA                          ",37.460,-121.953,0,,,,
9414575,"Coyote Creek, CA                                                  ",37.465,-122.023,1,11.875,9.878,-1.997,M
9414621,"COYOTE HILLS SLOUGH,S.F.BAY, CA                                   ",37.563,-122.128,0,,,,
9419750,"Crescent City, CA                                                 ",41.746,-124.184,1,10.711,12.371,1.66,M
9415143,"CROCKETT, CARQUINEZ STRAIT, CA                                    ",38.058,-122.223,1,8.102,14.101,5.999,M
9414509,"Dumbarton Bridge, CA                                              ",37.507,-122.115,1,11.802,22.056,10.254,M
9414510,"DUMBARTON RAILROAD BRIDGE, CA                                     ",37.500,-122.100,0,,,,
9415053,"DUTCH SLOUGH, CA                                                  ",38.012,-121.638,0,,,,
9415415,"EDGERLEY ISLAND, NAPA RIVER, CA                                   ",38.192,-122.312,0,,,,
9415004,"ELDORADO PUMP, SAN JOAQUIN RIVER, CA                              ",37.985,-121.392,0,,,,
9413631,"Elkhorn Slough at Elkhorn, CA                                     ",36.818,-121.747,1,7.977,12.788,4.811,M
9413663,"Elkhorn Slough Railroad Bridge, CA                                ",36.857,-121.755,1,8.634,25.151,16.517,M
9413623,"ELKHORN SLOUGH, ENTRANCE BRIDGE, CA                               ",36.810,-121.785,0,,,,
9418802,"EUREKA SLOUGH, HUMBOLDT BAY, CA                                   ",40.807,-124.142,0,,,,
9418801,"Eureka, CA                                                        ",40.807,-124.167,0,,,,
9418723,"FIELDS LANDING, HUMBOLDT BAY, CA                                  ",40.723,-124.222,1,10.902,10.613,-0.289,M
9418799,"FRESHWATER SLOUGH, HUMBOLDT BAY, CA                               ",40.798,-124.120,0,,,,
9415052,"GALLINAS, GALLINAS CREEK, CA                                      ",38.015,-122.503,0,,,,
9411399,"Gaviota State Park, Pacific Ocean, CA                             ",34.469,-120.228,1,8.583,50.458,41.875,M
9415287,"GEORGIANA SLOUGH, MOKELUMNE RIVER, CA                             ",38.125,-121.578,0,,,,
9414551,"GOLD STREET BRIDGE, ALVISO SLOUGH, CA                             ",37.423,-121.975,0,,,,
9414796,"GPS Buoy, San Francisco Bay, CA                                   ",37.833,-122.397,0,,,,
9414785,"GRANT LINE CANAL BRDG.,OLD RIVER, CA                              ",37.820,-121.447,0,,,,
9416409,"Green Cove, CA                                                    ",38.704,-123.449,1,8.703,19.898,11.195,M
9415126,"Hamilton AFB (Inside), CA                                         ",38.048,-122.498,0,,,,
9415124,"Hamilton AFB (Outside), CA                                        ",38.048,-122.498,0,,,,
9415074,"HERCULES WHARF, CA                                                ",38.023,-122.292,0,,,,
